,#,Date-Time (EST/EDT),Ch:1 - Differential Pressure   (kpa),Ch:2 - Absolute Pressure   (kpa),Ch:3 - Temperature   (°C),Water Level   (m),Barometric Pressure   (kpa),Rh_ft,tau_b_Rh_Pa,tau_b_h_Pa,tau_st_Rh,tau_st_h
11206,11207,2024-03-16 17:52:28,1.52769780158997,95.7297028786968,14.0538673400879,0.185951006521783,94.2020050771068,0.14899980599594936,3.9436601080570823,4.921667928164643,0.019731515094815757,0.024624831338240068
11207,11208,2024-03-16 17:55:28,1.5206161737442,95.7276244321317,13.9577980041504,0.185174642236851,94.2070082583875,0.1482550188106636,3.9239997665094664,4.901184855190974,0.01963332608719195,0.02452257038770619
11208,11209,2024-03-16 17:58:28,1.52196407318115,95.731968019425,13.9577980041504,0.185315390210588,94.2100039462439,0.14839003669244358,3.9275734069894277,4.90491015920099,0.0196512064269056,0.0245412095601717
11209,11210,2024-03-16 18:01:28,1.5203070640564,95.73631161229,13.9577980041504,0.185174642236851,94.2160045482336,0.1482550188106636,3.9239997665094664,4.901184855190974,0.01963332608719195,0.02452257038770619
11210,11211,2024-03-16 18:04:28,1.53333282470703,95.7493424243151,13.9577980041504,0.18651174798735,94.2160095996081,0.14953778600449494,3.9579519268441428,4.936575243286079,0.01980320220209506,0.024699642526128246
11211,11212,2024-03-16 18:07:28,1.51688134670258,95.7298907868774,13.8616981506348,0.184820538186196,94.2130094401749,0.1479153416093494,3.915061033891045,4.891877201126052,0.0195887788049934,0.024476221342278885
11212,11213,2024-03-16 18:10:28,1.54091417789459,95.7429213424541,13.8616981506348,0.187283592183829,94.2020071645595,0.15027836225266533,3.9776060677074807,4.957069943309416,0.01990171922205845,0.02480240941323513
11213,11214,2024-03-16 18:13:28,1.5222270488739,95.7342342998313,13.8616981506348,0.185383521957083,94.2120072509574,0.1484553955444421,3.929355319355125,4.906778399339377,0.019660299425925586,0.024550778615640236
11214,11215,2024-03-16 18:16:28,1.5108517408371,95.7168602814458,13.8616981506348,0.184187181443947,94.2060085406087,0.14730782705839127,3.898981183619262,4.87511335313603,0.01950832421502285,0.024392344409747208
11215,11216,2024-03-16 18:19:28,1.52554106712341,95.7255472794952,13.8616981506348,0.185735386813888,94.2000062123718,0.14879294884237246,3.9382897662435274,4.916091648222722,0.019705002408159283,0.024597376911491168
11216,11217,2024-03-16 18:22:28,1.52949941158295,95.7365017217016,13.765567779541,0.18608499934025,94.2070023101186,0.14912835633894128,3.94721922806291,4.925409931968162,0.01974985719071477,0.02464422094179893
11217,11218,2024-03-16 18:25:28,1.5271520614624,95.7321582831126,13.765567779541,0.185873883472601,94.2050062216502,0.14892581649528314,3.9418582813927863,4.919821989925541,0.019723033767685912,0.024616261750541664
11218,11219,2024-03-16 18:28:28,1.52314758300781,95.7321582831126,13.765567779541,0.185451651737304,94.2090107001048,0.14852075307508128,3.931136818620329,4.908646105840326,0.019669389075968213,0.024560343368027274
11219,11220,2024-03-16 18:31:28,1.51911699771881,95.7191280007755,13.765567779541,0.185029420002007,94.2000110030567,0.14811571135004423,3.920415930088571,4.897470221755111,0.01961574725745597,0.024504424985512883
11220,11221,2024-03-16 18:34:28,1.51846599578857,95.7234714226495,13.765567779541,0.184959048046124,94.205005426861,0.14804820650560213,3.9186291711749033,4.895607574407571,0.019606807233773404,0.0244951052550938
11221,11222,2024-03-16 18:37:28,1.51304793357849,95.717053521545,13.6694068908691,0.184394092045068,94.2040055879665,0.14750628993038511,3.904336221132146,4.880717512955579,0.01953546603908817,0.024420819781007144
11222,11223,2024-03-16 18:40:28,1.52104353904724,95.717053521545,13.6694068908691,0.185238544684191,94.1960099824977,0.14831631938068662,3.925776847999573,4.903069285395348,0.019642744873261918,0.024532657559999425
11223,11224,2024-03-16 18:43:28,1.51870274543762,95.7127101852045,13.6694068908691,0.18502743152441,94.1940074397669,0.14811380387921141,3.9204164758546054,4.8974813422854,0.01961592408681732,0.024504698115251328
11224,11225,2024-03-16 18:46:28,1.52204954624176,95.717053521545,13.6694068908691,0.185379286790712,94.1950039753032,0.14845133272867433,3.929350509198249,4.90679458080199,0.01966062579668344,0.024551297189831543
11225,11226,2024-03-16 18:49:28,1.51029276847839,95.7062931773484,13.573184967041,0.184110384056199,94.19600040887,0.1472341664750369,3.897183723217997,4.873270988638938,0.019499849976931875,0.024383775547776036
11226,11227,2024-03-16 18:52:28,1.51632237434387,95.7193229463319,13.573184967041,0.184743714396736,94.203000571988,0.14784164977730177,3.913263374391319,4.89003479254161,0.01958030571313265,0.02446765449328156
11227,11228,2024-03-16 18:55:28,1.5123245716095,95.7193229463319,13.573184967041,0.184321494169711,94.2069983747224,0.1474366554813496,3.9025434632730764,4.878858923273153,0.01952666783680508,0.024411735196277835
11228,11229,2024-03-16 18:58:28,1.5159410238266,95.7259367122679,13.4769325256348,0.184741481546542,94.2099956884413,0.14783950796684056,3.9132567859295015,4.890038300633591,0.019580443683288037,0.024467885649352965
11229,11230,2024-03-16 19:01:28,1.51728236675262,95.7302799108443,13.4769325256348,0.18488221959143,94.2129975440917,0.1479745089029734,3.9168302104943833,4.893763584333263,0.019598323736214982,0.024486525547441938
11230,11231,2024-03-16 19:04:28,1.51028621196747,95.7302799108443,13.4769325256348,0.184108160344545,94.2199936988768,0.14723203360202466,3.8971771654472205,4.87327452398504,0.019499987398273976,0.024384006107952463
11231,11232,2024-03-16 19:07:28,1.5106281042099,95.7346231149924,13.4769325256348,0.184178529366989,94.2239950107825,0.14729952834130763,3.898963726090894,4.875137165834876,0.019508926665994922,0.02439332605699695
11232,11233,2024-03-16 19:10:28,1.50753772258759,95.7325514847252,13.3806495666504,0.183824464668745,94.2250137621377,0.14695993183796893,3.890024113010589,4.865826971878949,0.019464364725549622,0.024346952132070433
11233,11234,2024-03-16 19:13:28,1.51792025566101,95.7499240367807,13.3806495666504,0.184950352782023,94.2320037811197,0.148039865547925,3.918609919492956,4.895629189765334,0.019607398431044098,0.024496072348737147
11234,11235,2024-03-16 19:16:28,1.5159147977829,95.7499240367807,13.3806495666504,0.184739248760784,94.2340092389978,0.1478373662187952,3.9132497695300947,4.8900412739116526,0.019580578053887097,0.024468112308112216
11235,11236,2024-03-16 19:19:28,1.50181722640991,95.7348235545676,13.2843055725098,0.183259554920694,94.2330063281577,0.1464181377026821,3.8757316296027,4.850934894933008,0.01939301643024694,0.02427264555702418
11236,11237,2024-03-16 19:22:28,1.51350820064545,95.743509670367,13.2843055725098,0.18445579569819,94.2300014697215,0.1475654753611153,3.9061019984818173,4.882599743910777,0.019544980786645315,0.024431087109529227
11237,11238,2024-03-16 19:25:28,1.50582158565521,95.7348235545676,13.2843055725098,0.183681757548045,94.2290019689124,0.14682306049668956,3.886450056328415,4.862110723983972,0.019446648272041803,0.02432856610496707
11238,11239,2024-03-16 19:28:28,1.51209449768066,95.7370967790657,13.187931060791,0.184312834916873,94.225002281385,0.14742834973980018,3.902520936793068,4.8788764064188745,0.019527228353850953,0.024412664337080236
11239,11240,2024-03-16 19:31:28,1.50975358486176,95.7327538040914,13.187931060791,0.184101736649123,94.2230002192296,0.14722587231800385,3.8971612323727,4.87328850279607,0.01950040974766772,0.024384703879768384
11240,11241,2024-03-16 19:34:28,1.52578437328339,95.7457827457294,13.187931060791,0.185720156701868,94.219998372446,0.1487783378796863,3.9382559700456703,4.91612909723744,0.019706037427743954,0.024599067385825266
11241,11242,2024-03-16 19:37:28,1.51209449768066,95.7370967790657,13.187931060791,0.184312834916873,94.225002281385,0.14742834973980018,3.902520936793068,4.8788764064188745,0.019527228353850953,0.024412664337080236
11242,11243,2024-03-16 19:40:28,1.51640129089355,95.752399239992,13.091495513916,0.18473304691619,94.2359979490984,0.1478314172461368,3.9132387963763144,4.890060175514767,0.019581022990458545,0.024468831498386388
11243,11244,2024-03-16 19:43:28,1.51105558872223,95.7480563229213,13.091495513916,0.184240490608746,94.2370007341991,0.14735895922229764,3.900732381278714,4.877021739655897,0.01951844352258117,0.024403589910638516
11244,11245,2024-03-16 19:46:28,1.50737333297729,95.7393705054949,13.091495513916,0.18381829948808,94.2319971725176,0.14695401872122077,3.890013219489176,4.865845937491159,0.019464807093944676,0.02434766854971181
11245,11246,2024-03-16 19:49:28,1.51137113571167,95.7393705054949,13.091495513916,0.184240490608746,94.2279993697832,0.14735895922229764,3.900732381278714,4.877021739655897,0.01951844352258117,0.024403589910638516
11246,11247,2024-03-16 19:52:28,1.51665115356445,95.741645391358,12.9950294494629,0.184801426715242,94.2249942377935,0.1478970092089836,3.9150230746007497,4.891930226844402,0.019590114913498616,0.02447839347727783
11247,11248,2024-03-16 19:55:28,1.50730764865875,95.7373025656463,12.9950294494629,0.18381632673464,94.2299949169875,0.14695212662494486,3.890010823581712,4.865853369878377,0.019464957829524548,0.024347909284767832
11248,11249,2024-03-16 19:58:28,1.50864899158478,95.741645391358,12.9950294494629,0.183957055303297,94.2329963997732,0.1470871026143065,3.89358381072793,4.869578635159227,0.019482836454361517,0.024366549883697776
11249,11250,2024-03-16 20:01:28,1.51859748363495,95.7526063038766,12.8985023498535,0.185010283022225,94.2340088202416,0.14809735399409532,3.9203740967332092,4.897518433844057,0.019617053082428868,0.02450655899623216
11250,11251,2024-03-16 20:04:28,1.50291526317596,95.7439207851277,12.8985023498535,0.183391927832896,94.2410055219517,0.1465450905422158,3.879283197645999,4.85467798063912,0.01941143945252803,0.024292190820170374
11251,11252,2024-03-16 20:07:28,1.51093721389771,95.7569490716085,12.8985023498535,0.18416592379301,94.2460118577108,0.14728743760847726,3.898934313151232,4.875166893041484,0.01950977113376129,0.02439471473046081
11252,11253,2024-03-16 20:10:28,1.50693941116333,95.7569490716085,12.8985023498535,0.183814107447503,94.2500096604452,0.14694999807521136,3.890001748390608,4.865853751040393,0.019465073716436392,0.024348112953055983
11253,11254,2024-03-16 20:13:28,1.51122653484344,95.7592254054346,12.801944732666,0.184234309001798,94.2479988705911,0.14735303003757527,3.900717613038555,4.877035876805825,0.019518854794168615,0.024404267252550484
11254,11255,2024-03-16 20:16:28,1.49952900409698,95.7505400249826,12.801944732666,0.183038148767872,94.2510110208856,0.14620580190534035,3.8703482817771553,4.845371218866306,0.019366889277591393,0.02424582003289978
11255,11256,2024-03-16 20:19:28,1.51156187057495,95.763568104018,12.801944732666,0.184234309001798,94.2520062334431,0.14735303003757527,3.900717613038555,4.877035876805825,0.019518854794168615,0.024404267252550484
11256,11257,2024-03-16 20:22:28,1.49681997299194,95.7528170220863,12.7053260803223,0.182754740241397,94.2559970490943,0.14593401250921567,3.8631995861902624,4.8379265719860145,0.019331275105475047,0.02420876463060986
11257,11258,2024-03-16 20:25:28,1.4985032081604,95.7615022529965,12.7053260803223,0.182895463170047,94.2629990448361,0.1460689648812052,3.8667720771994603,4.841651822531659,0.019349151688077073,0.024227405614987707
11258,11259,2024-03-16 20:28:28,1.5068473815918,95.765844876809,12.7053260803223,0.183739800741946,94.2589974952172,0.14687872980763841,3.888208365251299,4.864003325805505,0.01945641789897946,0.024339251521254678
11259,11260,2024-03-16 20:31:28,1.50618982315063,95.7701875061933,12.7053260803223,0.183739800741946,94.2639976830427,0.14687872980763841,3.888208365251299,4.864003325805505,0.01945641789897946,0.024339251521254678
11260,11261,2024-03-16 20:34:28,1.52249014377594,95.7854930702848,12.6086769104004,0.185356122024919,94.2630029265088,0.14842911069442466,3.929296850008534,4.90684895297745,0.019662181274547507,0.024553846981567887
11261,11262,2024-03-16 20:37:28,1.49977886676788,95.7637802694865,12.6086769104004,0.183034223479863,94.2640014027186,0.14620203747868724,3.870340546016718,4.845382380844503,0.019367164231902358,0.024246268570025774
11262,11263,2024-03-16 20:40:28,1.51480352878571,95.7768079332505,12.6086769104004,0.184582155843233,94.2620044044648,0.14768667999839097,3.9096428173081654,4.886360095599784,0.01956383259576807,0.024451320844387097
11263,11264,2024-03-16 20:43:28,1.50005495548248,95.7660588056998,12.5119667053223,0.183102620571008,94.2660038502173,0.14626763187262443,3.872122332905357,4.8472497793901335,0.019376234999651146,0.024255806700455823
11264,11265,2024-03-16 20:46:28,1.51308071613312,95.7790862449228,12.5119667053223,0.184439454104188,94.2660055287896,0.14754980064793202,3.906065005565471,4.882639584454529,0.019546085315688327,0.024432898517440092
11265,11266,2024-03-16 20:49:28,1.50305330753326,95.7660588056998,12.5119667053223,0.183384059209573,94.2630054981665,0.146537544043763,3.8792676796400256,4.85470026466687,0.019411990563546526,0.024293089188242092
11266,11267,2024-03-16 20:52:28,1.50636732578278,95.7813657302393,12.415225982666,0.183733885966547,94.2749984044565,0.1468730569192414,3.8881947463538067,4.8640175749532375,0.019456815767980546,0.024339905797371043
11267,11268,2024-03-16 20:55:28,1.51337003707886,95.7813657302393,12.415225982666,0.184437473539886,94.2679956931605,0.1475479009102894,3.9060600030294683,4.882643765240546,0.01954621484144825,0.024433112639240105
11268,11269,2024-03-16 20:58:28,1.50736677646637,95.7813657302393,12.415225982666,0.183804244723881,94.2739989537729,0.14694053860452072,3.889981200177822,4.865880193981972,0.019465755315816843,0.024349226481557965
11269,11270,2024-03-16 21:01:28,1.49795746803284,95.7749604258303,12.3183937072754,0.182887620215285,94.2770029577975,0.1460614434751378,3.866753188794123,4.841669860525488,0.01934967221434398,0.024228265988823824
11270,11271,2024-03-16 21:04:28,1.50895798206329,95.7749604258303,12.3183937072754,0.184013345896082,94.2660024437671,0.14714109288505856,3.895335254664925,4.871471725154261,0.019492700118843173,0.024377397904875295
11271,11272,2024-03-16 21:07:28,1.50061392784119,95.7706181014819,12.3183937072754,0.183098693780435,94.2700041736407,0.14626386597412086,3.872112014674545,4.847257710143397,0.019376488387804546,0.024256228223083546
11272,11273,2024-03-16 21:10:28,1.49720788002014,95.764215034165,12.2215614318848,0.182815302649527,94.2670071541448,0.14599209116817644,3.864961134230398,4.839810388557606,0.019340854538449356,0.024219148774805938
11273,11274,2024-03-16 21:13:28,1.50824785232544,95.7772417656496,12.2215614318848,0.183941013894149,94.2689939133242,0.14707171681000428,3.893542895829911,4.8696122098344725,0.019483882029373633,0.024368281630293632
11274,11275,2024-03-16 21:16:28,1.50417768955231,95.7751808141324,12.1246376037598,0.183516903494592,94.2710031245801,0.14666495097518,3.8828179956435656,4.8584391202924255,0.01943036222848254,0.024312556519061144
11275,11276,2024-03-16 21:19:28,1.51386320590973,95.7838651684546,12.1246376037598,0.184501888202307,94.2700019625448,0.1476096870607414,3.9078290037253285,4.8845156731642625,0.019555522085903984,0.02444304856595555
11276,11277,2024-03-16 21:22:28,1.50049555301666,95.766496482097,12.1246376037598,0.183094767191285,94.2660009290803,0.1462601002706669,3.8720999502579407,4.84726345477591,0.019376727083992726,0.02425663135610633
11277,11278,2024-03-16 21:25:28,1.50143587589264,95.7644363840661,12.0276527404785,0.183233514268912,94.2630005081735,0.14639316354933815,3.8756658867086538,4.850990738474113,0.019394719190283516,0.02427546798861717
11278,11279,2024-03-16 21:28:28,1.49977886676788,95.768778466651,12.0276527404785,0.183022448823903,94.2689995998831,0.1461907453685556,3.8703069941272794,4.845402915072724,0.01936790206522042,0.02424750524133121
11279,11280,2024-03-16 21:31:28,1.50281012058258,95.7818047478355,12.0276527404785,0.183374224565585,94.2789946272529,0.14652811202000146,3.879238561630984,4.854715954075048,0.019412597673337074,0.024294109820141182
11280,11281,2024-03-16 21:34:28,1.51042437553406,95.7884297244341,11.9306373596191,0.184146401580642,94.2780053489,0.14726871276715978,3.898888511594381,4.87521263738725,0.01951107734277206,0.02439686350293317
11281,11282,2024-03-16 21:37:28,1.50309276580811,95.7840876946634,11.9306373596191,0.183372503632548,94.2809949288553,0.1465264615414078,3.8792376657193532,4.8547239554243635,0.01941273927217107,0.02429433267722719
11282,11283,2024-03-16 21:40:28,1.50343477725983,95.7884297244341,11.9306373596191,0.183442857991466,94.2849949471742,0.1465939359098239,3.881024026412683,4.8565865628755445,0.019421678697226694,0.024303653661382325
11283,11284,2024-03-16 21:43:28,1.5040922164917,95.7840876946634,11.9306373596191,0.183513212350383,94.2799954781717,0.1466614108814826,3.882810403076654,4.858449170326699,0.019430618202203667,0.02431297464553733
11284,11285,2024-03-16 21:46:28,1.51037168502808,95.7863711839721,11.8335609436035,0.184144424923433,94.275999498944,0.14726681684771414,3.8988808929692906,4.875213542662615,0.019511184537614128,0.02439704974386224
11285,11286,2024-03-16 21:49:28,1.50436842441559,95.7863711839721,11.8335609436035,0.183511243812716,94.2820027595565,0.14665952290179726,3.8828028190838495,4.858450107509967,0.019430724971087252,0.024313160421329343
11286,11287,2024-03-16 21:52:28,1.52039909362793,95.7993970645446,11.8335609436035,0.185129373317883,94.2789979709166,0.14821159337966783,3.923893799796557,4.901289997344548,0.019636356722742686,0.024527544245580256
11287,11288,2024-03-16 21:55:28,1.50800454616547,95.792997098788,11.7364234924316,0.183861284720498,94.2849925526226,0.1469952465953059,3.8917331403525974,4.867770023506437,0.01947555856020295,0.024359979662380148
11288,11289,2024-03-16 21:58:28,1.49897003173828,95.7799714772524,11.7364234924316,0.182946700044746,94.2810014455141,0.14611810130991287,3.868510516117229,4.843556182754961,0.01935934463650711,0.02423880535352708
11289,11290,2024-03-16 22:01:28,1.50596618652344,95.7799714772524,11.7364234924316,0.183650226718401,94.274005290729,0.14679281940459643,3.8863738336754134,4.862182214102241,0.019448738763657464,0.024332016360337085
11290,11291,2024-03-16 22:04:28,1.51360023021698,95.7865986514736,11.6392555236816,0.18442212588875,94.2729984212566,0.1475331796116748,3.9060167916474726,4.8826706125960655,0.019547181329973465,0.02443472543257869
11291,11292,2024-03-16 22:07:28,1.51159477233887,95.7865986514736,11.6392555236816,0.184211070593037,94.2750038791347,0.1473307405969857,3.9006571146396194,4.877082815117621,0.019520359484617698,0.02440676198634367
11292,11293,2024-03-16 22:10:28,1.5035924911499,95.7865986514736,11.6392555236816,0.183437201175423,94.2830061603237,0.14658851063604308,3.8810061947696846,4.856594224363331,0.019422018869487783,0.024304229350148625
11293,11294,2024-03-16 22:13:28,1.5045919418335,95.7865986514736,11.6392555236816,0.183507552940661,94.2820067096401,0.14665598307166225,3.8827925621969674,4.858456823522822,0.019430958525891138,0.02431355049889368
11294,11295,2024-03-16 22:16:28,1.51788079738617,95.7888838645927,11.5419960021973,0.184912850112334,94.2710030672066,0.14800389110712223,3.918520568298395,4.895714572689303,0.019609896427661786,0.02450017909476518
11295,11296,2024-03-16 22:19:28,1.49717497825623,95.7671753315989,11.5419960021973,0.182731969859596,94.2700003533427,0.14591217608834725,3.8631407518437317,4.8379740358464955,0.019332752937936414,0.02421122158454424
11296,11297,2024-03-16 22:22:28,1.49818098545074,95.7671753315989,11.5419960021973,0.182872671811386,94.2689943461482,0.1460471079528377,3.8667131801249726,4.84169923177185,0.01935063084552152,0.024229864004558555
11297,11298,2024-03-16 22:25:28,1.50252079963684,95.7715170270544,11.5419960021973,0.183294777666754,94.2689962274175,0.1464519180278945,3.877430848380169,4.85287481954786,0.019404266487026322,0.02428579126460123
11298,11299,2024-03-16 22:28:28,1.50080454349518,95.7738030985754,11.4446754455566,0.183152357354017,94.2729985550803,0.14631533095716917,3.87385512616017,4.849154861371782,0.01938651044531257,0.02426734823821478
11299,11300,2024-03-16 22:31:28,1.51114761829376,95.778144724248,11.4446754455566,0.184207610152561,94.2669971059542,0.14732742147335537,3.9006513067696633,4.877093809643931,0.019520610564796217,0.024407167280194784
11300,11301,2024-03-16 22:34:28,1.50580179691315,95.7738030985754,11.4446754455566,0.183644808660004,94.2680013016623,0.14678762297874226,3.886359563370178,4.862193037232113,0.01944908826371046,0.024332597124472086
11301,11302,2024-03-16 22:37:28,1.50041007995605,95.7674072907143,11.3473243713379,0.183080044275644,94.2669972107583,0.14624598061962957,3.872059051138299,4.847290431619273,0.019377658796061535,0.0242581889451606
11302,11303,2024-03-16 22:40:28,1.50942492485046,95.7804319248772,11.3473243713379,0.183994584974213,94.2710070000268,0.1471230985876933,3.895281929146759,4.871504126754858,0.01949387732485133,0.024379366002724143
11303,11304,2024-03-16 22:43:28,1.5074325799942,95.7804319248772,11.3473243713379,0.183783537120697,94.272999344883,0.14692067770275127,3.889922563943296,4.865916350954336,0.019467056465741327,0.024351402066363315
11304,11305,2024-03-16 22:46:28,1.5201164484024,95.7891150421775,11.3473243713379,0.185120173526298,94.2689985937751,0.1482027682620552,3.923867636030052,4.901305597690965,0.01963693404664018,0.024528506996648512
11305,11306,2024-03-16 22:49:28,1.50538098812103,95.7783775707347,11.2498817443848,0.183570766253135,94.2729965826137,0.14671660972880132,3.8845593294849263,4.860332677993501,0.019440351905300596,0.024323628402286284
11306,11307,2024-03-16 22:52:28,1.49403858184814,95.7740361014698,11.2498817443848,0.182445190329646,94.2799975196217,0.14563716465828788,3.8559792769122803,4.830531236543109,0.019297322482306072,0.024174486515152936
11307,11308,2024-03-16 22:55:28,1.47967135906219,95.7566702801268,11.2498817443848,0.180967871930067,94.2769989210646,0.14422062751891918,3.818474167092282,4.791416844639478,0.01910962743859454,0.02397873778829046
11308,11309,2024-03-16 22:58:28,1.510378241539,95.7783775707347,11.2498817443848,0.18413355421488,94.2679993291957,0.14725639016835573,3.898850888881101,4.87523339871871,0.019511874289275612,0.024398199345853022
11309,11310,2024-03-16 23:01:28,1.51103579998016,95.7740361014698,11.2498817443848,0.184203902710098,94.2630003014896,0.14732386543637935,3.900637405638782,4.877095988809358,0.019520814946762912,0.02440752071379885
11310,11311,2024-03-16 23:04:28,1.50096237659454,95.7589590642088,11.1524085998535,0.18314695704206,94.2579966876143,0.1463101518794956,3.8738368662417004,4.849160670093913,0.019386824835950788,0.024267885241047445
11311,11312,2024-03-16 23:07:28,1.50196838378906,95.7589590642088,11.1524085998535,0.183217304748009,94.2569906804198,0.14637761793330933,3.875623157097982,4.851023258118463,0.01939576442456346,0.02427720666294008
11312,11313,2024-03-16 23:10:28,1.50196838378906,95.7589590642088,11.1524085998535,0.183217304748009,94.2569906804198,0.14637761793330933,3.875623157097982,4.851023258118463,0.01939576442456346,0.02427720666294008
11313,11314,2024-03-16 23:13:28,1.50161993503571,95.7546176982837,11.1524085998535,0.183217304748009,94.252997763248,0.14637761793330933,3.875623157097982,4.851023258118463,0.01939576442456346,0.02427720666294008
11314,11315,2024-03-16 23:16:28,1.49253940582275,95.739541381148,11.0548439025879,0.182301075840488,94.2470019753253,0.14549896774513404,3.8523977467331876,4.826812620589323,0.019279663075371347,0.024156207943955472
11315,11316,2024-03-16 23:19:28,1.49188184738159,95.743882649229,11.0548439025879,0.182230728923791,94.2520008018474,0.14543151030768878,3.8506116661578957,4.824950034843369,0.019270724478170086,0.0241468864699043
11316,11317,2024-03-16 23:22:28,1.48785769939423,95.7308588617012,11.0548439025879,0.181808647423611,94.2430011623069,0.14502677836099692,3.8398955183828973,4.813774520367696,0.01921709457488633,0.024090957625597494
11317,11318,2024-03-16 23:25:28,1.49853610992432,95.739541381148,11.0548439025879,0.182863851174062,94.2410052712237,0.14603864897267815,3.86668696663052,4.841713306556905,0.019351174732095806,0.024230779736364626
11318,11319,2024-03-16 23:28:28,1.5042040348053,95.7352001186388,11.0548439025879,0.183496973424332,94.2309960838335,0.14664583651111973,3.882763561132786,4.858476578270414,0.01943163146210659,0.02431467300282483
11319,11320,2024-03-16 23:31:28,1.50916838645935,95.7461722402813,10.957218170166,0.183987674207742,94.237003853822,0.14711647022555677,3.895263077301213,4.871517056663598,0.019494317752258475,0.024380099508951224
11320,11321,2024-03-16 23:34:28,1.49880564212799,95.7288075038208,10.957218170166,0.182932482295803,94.2300018616929,0.14610446638281452,3.868467836790909,4.843578307944702,0.019360217712700183,0.024240276643507173
11321,11322,2024-03-16 23:37:28,1.51448786258698,95.7374898609078,10.957218170166,0.184550443227443,94.2230019983208,0.14765626107804544,3.909555340933833,4.886417722647014,0.01956584512361291,0.024454671703854743
11322,11323,2024-03-16 23:40:28,1.50948405265808,95.7374898609078,10.957218170166,0.183987674207742,94.2280058082497,0.14711647022555677,3.895263077301213,4.871517056663598,0.019494317752258475,0.024380099508951224
11323,11324,2024-03-16 23:43:28,1.5091552734375,95.7331486795785,10.957218170166,0.183987674207742,94.223993406141,0.14711647022555677,3.895263077301213,4.871517056663598,0.019494317752258475,0.024380099508951224
11324,11325,2024-03-16 23:46:28,1.50846481323242,95.7244663336349,10.957218170166,0.183917328080279,94.2160015204025,0.14704899908152366,3.8934766161678507,4.869654473415661,0.019485377190274673,0.024370777984588234
11325,11326,2024-03-16 23:49:28,1.49975252151489,95.7267568823751,10.8595314025879,0.183001111877593,94.2270043608602,0.1461702828903872,3.870248259282814,4.845442730805935,0.01936925701040481,0.024249768824796132
11326,11327,2024-03-16 23:52:28,1.50910270214081,95.731097976902,10.8595314025879,0.18398594661304,94.2219952747612,0.14711481322888695,3.8952572202435025,4.871518858218258,0.019494418230036885,0.024380270844265795
11327,11328,2024-03-16 23:55:28,1.49238812923431,95.7093925599842,10.8595314025879,0.182297658495131,94.2170044307499,0.14549569075229918,3.8523866324422964,4.826816925511422,0.019279865731675304,0.024156553096603535
11328,11329,2024-03-16 23:58:28,1.49872672557831,95.7137336322244,10.8595314025879,0.182930766539346,94.2150069066461,0.14610282096126367,3.86846202470356,4.843580150276463,0.01936031752272118,0.024240447251976768
11329,11330,2024-03-17 00:01:28,1.5060977935791,95.731097976902,10.8595314025879,0.183634219921808,94.2250001833229,0.14677746739662376,3.886325089209235,4.862205955570976,0.019449715996468695,0.024333662980169365
11330,11331,2024-03-17 00:04:28,1.51343584060669,95.7354390770006,10.8595314025879,0.184408018642517,94.2220032363939,0.14751964812113916,3.905976304219081,4.88269434139496,0.01954806354644291,0.024436200281181323
11331,11332,2024-03-17 00:07:28,1.5100429058075,95.7290480143949,10.7617835998535,0.184054563606148,94.2190051085874,0.1471806264731139,3.8970373708817263,4.873382658046457,0.01950345553826222,0.02438975892362103
11332,11333,2024-03-17 00:10:28,1.51538872718811,95.7333890332119,10.7617835998535,0.184617319998528,94.2180003060238,0.14772040979812384,3.9113297124768804,4.888283278762377,0.019574984246434623,0.024464331878911862
11333,11334,2024-03-17 00:13:28,1.50570976734161,95.7247070011494,10.7617835998535,0.183632496311863,94.2189972338078,0.14677581429610112,3.8863187850201903,4.8622071925095165,0.019449812361949488,0.024333829207152907
11334,11335,2024-03-17 00:16:28,1.51270592212677,95.7247070011494,10.7617835998535,0.184335941802338,94.2120010790227,0.1474505133142235,3.904183414018766,4.880832968404417,0.019539219253447284,0.024427045401266445
11335,11336,2024-03-17 00:19:28,1.50367796421051,95.7116839948432,10.7617835998535,0.18342146266472,94.2080060306327,0.1465734163475346,3.880959707618127,4.856619459741033,0.01942299185244701,0.02430586434891878
11336,11337,2024-03-17 00:22:28,1.50463795661926,95.7096351016222,10.6639747619629,0.183490331217479,94.204997145003,0.14663946613669693,3.8827455361281507,4.858489213219052,0.019432055582257638,0.024315379815288456
11337,11338,2024-03-17 00:25:28,1.51431691646576,95.7183169375902,10.6639747619629,0.184475145433958,94.2040000211245,0.1475840354994654,3.907756009593962,4.884565296988921,0.019557226007670285,0.024445883322270528
11338,11339,2024-03-17 00:28:28,1.50563752651215,95.7096351016222,10.6639747619629,0.183631018962691,94.2039975751101,0.1467743973826058,3.886318269352974,4.862214368043338,0.019449936112918054,0.024334023173428847
11339,11340,2024-03-17 00:31:28,1.5052889585495,95.7052941919957,10.6639747619629,0.183560675090085,94.2000052334462,0.1467069314581461,3.8845318947572527,4.860351790631195,0.019440995807633615,0.024324701494358652
11340,11341,2024-03-17 00:34:28,1.51164078712463,95.7096351016222,10.6639747619629,0.184193769943535,94.1979943144976,0.147314146482879,3.900609840816834,4.877114987340375,0.019521461431396814,0.024408596605989877
